Date,County,Town,Race/Ethnicity,Population,Group share of town population,Individuals with at least one dose
March-18-2021,Worcester,Hardwick,Other/Unknown,0,0,75
March-18-2021,Worcester,Hardwick,Total,3341.07569139258,1,*
March-18-2021,Worcester,Harvard,AI/AN,1.10075904505272,0.000158349191024032,*
March-18-2021,Worcester,Harvard,Asian,194.591851768393,0.0279929221984431,39
March-18-2021,Worcester,Harvard,Black,235.503137461462,0.0338781965664955,*
March-18-2021,Worcester,Harvard,Hispanic,266.26444945,0.0383033510906534,*
March-18-2021,Worcester,Harvard,Multi,100.204380537564,0.0144148555185641,37
March-18-2021,Worcester,Harvard,NH/PI,2.88911859809433,0.00041561283991885,*
March-18-2021,Worcester,Harvard,White,6132.06886368023,0.882125973192356,1360
March-18-2021,Worcester,Harvard,Other/Unknown,0,0,76
March-18-2021,Worcester,Harvard,Total,6951.46617380359,1,*
March-18-2021,Worcester,Holden,AI/AN,12.6443756874896,0.000665591693635815,*
March-18-2021,Worcester,Holden,Asian,580.811412779069,0.0305735341521937,119
March-18-2021,Worcester,Holden,Black,171.979723672416,0.0090529005448168,60
March-18-2021,Worcester,Holden,Hispanic,441.61710317,0.0232464364316765,135
March-18-2021,Worcester,Holden,Multi,197.04226259561,0.0103721762560887,34
March-18-2021,Worcester,Holden,NH/PI,2.64585617692882,0.000139276144385779,*
March-18-2021,Worcester,Holden,White,17458.0054722178,0.918978027618521,4775
March-18-2021,Worcester,Holden,Other/Unknown,0,0,594
March-18-2021,Worcester,Holden,Total,18997.1957408592,1,*
March-18-2021,Worcester,Hopedale,AI/AN,2.90393254961616,0.000515476771510844,*
March-18-2021,Worcester,Hopedale,Asian,98.2888359840444,0.0174472412781458,*
March-18-2021,Worcester,Hopedale,Black,25.8202848283323,0.00458335613358459,*
March-18-2021,Worcester,Hopedale,Hispanic,112.47332025,0.0199651276374304,32
March-18-2021,Worcester,Hopedale,Multi,54.9032819060215,0.00974587598668798,*
March-18-2021,Worcester,Hopedale,NH/PI,1.41724539418499,0.000251575085767628,*
March-18-2021,Worcester,Hopedale,White,5321.03772117241,0.944536864659589,1353
March-18-2021,Worcester,Hopedale,Other/Unknown,0,0,75
March-18-2021,Worcester,Hopedale,Total,5633.48866546369,1,*
March-18-2021,Worcester,Hubbardston,AI/AN,1.16926558908165,0.000249856198503904,*
March-18-2021,Worcester,Hubbardston,Asian,18.5661225144319,0.00396732858277057,*
March-18-2021,Worcester,Hubbardston,Black,21.2865585336739,0.0045486488648245,*
March-18-2021,Worcester,Hubbardston,Hispanic,60.72396454,0.0129758876680589,*
March-18-2021,Worcester,Hubbardston,Multi,47.3818505172831,0.0101248588506113,*
March-18-2021,Worcester,Hubbardston,NH/PI,0,0,*
March-18-2021,Worcester,Hubbardston,White,4512.52964978825,0.964266386063562,1055
March-18-2021,Worcester,Hubbardston,Other/Unknown,0,0,108
March-18-2021,Worcester,Hubbardston,Total,4679.75417893577,1,*
March-18-2021,Worcester,Lancaster,AI/AN,7.77060549974909,0.000904715072492922,*
March-18-2021,Worcester,Lancaster,Asian,139.289551343574,0.01621718623412,*
March-18-2021,Worcester,Lancaster,Black,407.780260646165,0.0474769885157071,42
March-18-2021,Worcester,Lancaster,Hispanic,661.87629934,0.0770608499116408,65
March-18-2021,Worcester,Lancaster,Multi,76.0567567506115,0.00885512643762804,*
March-18-2021,Worcester,Lancaster,NH/PI,0,0,*
March-18-2021,Worcester,Lancaster,White,7238.92718021502,0.842812896476431,1437
March-18-2021,Worcester,Lancaster,Other/Unknown,0,0,157
March-18-2021,Worcester,Lancaster,Total,8589.00855750901,1,*
March-18-2021,Worcester,Leicester,AI/AN,39.256338079224,0.00348520689344976,*
March-18-2021,Worcester,Leicester,Asian,199.442676497881,0.0177066691644975,*
March-18-2021,Worcester,Leicester,Black,226.894441827801,0.0201438573090493,53
March-18-2021,Worcester,Leicester,Hispanic,522.32125596,0.046372069605508,320
March-18-2021,Worcester,Leicester,Multi,149.876404502973,0.0133061386695076,*
March-18-2021,Worcester,Leicester,NH/PI,8.86917618404093,0.000787412058492516,*
March-18-2021,Worcester,Leicester,White,10018.9080407609,0.889486107900092,1807
March-18-2021,Worcester,Leicester,Other/Unknown,0,0,251
March-18-2021,Worcester,Leicester,Total,11263.703785564,1,*
March-18-2021,Worcester,Leominster,AI/AN,49.4898332084652,0.00122570648874508,*
March-18-2021,Worcester,Leominster,Asian,1353.87544122646,0.0335312084458598,159
March-18-2021,Worcester,Leominster,Black,2425.49129390576,0.0600717404888419,346
March-18-2021,Worcester,Leominster,Hispanic,7883.04647949,0.19523810436559,527
March-18-2021,Worcester,Leominster,Multi,840.502692775042,0.0208165907531461,81
March-18-2021,Worcester,Leominster,NH/PI,32.0227213470111,0.00079310142705418,*
March-18-2021,Worcester,Leominster,White,28257.5258358498,0.69984945447257,6558
March-18-2021,Worcester,Leominster,Other/Unknown,0,0,998
March-18-2021,Worcester,Leominster,Total,40376.5776414666,1,*
March-18-2021,Worcester,Lunenburg,AI/AN,15.7844747336634,0.00151505856935085,*
March-18-2021,Worcester,Lunenburg,Asian,152.678144289952,0.0146546739604677,*
March-18-2021,Worcester,Lunenburg,Black,55.8961367785077,0.00536514026908203,*
March-18-2021,Worcester,Lunenburg,Hispanic,278.37864887,0.0267199235078328,44
March-18-2021,Worcester,Lunenburg,Multi,129.570600371014,0.0124367172009454,*
March-18-2021,Worcester,Lunenburg,NH/PI,0,0,*
March-18-2021,Worcester,Lunenburg,White,9719.95475765158,0.93296108979008,2225
March-18-2021,Worcester,Lunenburg,Other/Unknown,0,0,187
March-18-2021,Worcester,Lunenburg,Total,10418.3924324632,1,*
March-18-2021,Worcester,Mendon,AI/AN,1.9101685331521,0.000330800336451115,*
March-18-2021,Worcester,Mendon,Asian,57.2196819998536,0.00990922514357541,*
March-18-2021,Worcester,Mendon,Black,9.76974419626104,0.00169191074560913,*
March-18-2021,Worcester,Mendon,Hispanic,63.066114,0.0109217021261669,*
March-18-2021,Worcester,Mendon,Multi,43.926797018933,0.00760718176479656,*
March-18-2021,Worcester,Mendon,NH/PI,4.15063416310567,0.000718801065880356,*
March-18-2021,Worcester,Mendon,White,5576.38807203459,0.965711149773265,1204
March-18-2021,Worcester,Mendon,Other/Unknown,0,0,62
March-18-2021,Worcester,Mendon,Total,5774.38509780471,1,*
March-18-2021,Worcester,Milford,AI/AN,19.37863676852,0.000660653778219948,*
March-18-2021,Worcester,Milford,Asian,829.851593615129,0.0282911846293691,118
March-18-2021,Worcester,Milford,Black,579.177024688106,0.019745222235651,197
March-18-2021,Worcester,Milford,Hispanic,4288.97167364,0.14621902328401,316
March-18-2021,Worcester,Milford,Multi,651.92107065966,0.0222252020912094,124
March-18-2021,Worcester,Milford,NH/PI,1.82642266300347,6.22661463421369e-05,*
March-18-2021,Worcester,Milford,White,23037.7965921109,0.785401343873948,5462
March-18-2021,Worcester,Milford,Other/Unknown,0,0,556
March-18-2021,Worcester,Milford,Total,29332.5148623738,1,*
March-18-2021,Worcester,Millbury,AI/AN,20.9461040151612,0.00153219465710674,*
March-18-2021,Worcester,Millbury,Asian,249.408857661507,0.0182441049117036,62
March-18-2021,Worcester,Millbury,Black,161.302183737068,0.0117991557724862,42
March-18-2021,Worcester,Millbury,Hispanic,365.7791705,0.0267565218961662,104
March-18-2021,Worcester,Millbury,Multi,188.850517872783,0.0138142995120753,*
March-18-2021,Worcester,Millbury,NH/PI,8.90033647663739,0.000651054152413513,*
March-18-2021,Worcester,Millbury,White,12549.1791436654,0.917964754738258,2768
March-18-2021,Worcester,Millbury,Other/Unknown,0,0,301
March-18-2021,Worcester,Millbury,Total,13670.6546508352,1,*
March-18-2021,Worcester,Millville,AI/AN,11.5115291672759,0.00320759438924886,*
March-18-2021,Worcester,Millville,Asian,31.1492238985501,0.00867947901226485,*
March-18-2021,Worcester,Millville,Black,8.71017086311081,0.00242701858145268,*
March-18-2021,Worcester,Millville,Hispanic,40.47904315,0.0112791575996005,*
March-18-2021,Worcester,Millville,Multi,16.6719053425199,0.00464549142495981,*
March-18-2021,Worcester,Millville,NH/PI,0,0,*
March-18-2021,Worcester,Millville,White,3467.1017899609,0.966079839335972,379
March-18-2021,Worcester,Millville,Other/Unknown,0,0,42
March-18-2021,Worcester,Millville,Total,3588.83567257131,1,*
March-18-2021,Worcester,New Braintree,AI/AN,6.71842602154767,0.00633086308432622,*
March-18-2021,Worcester,New Braintree,Asian,5.73873909742052,0.00540769093622762,*
March-18-2021,Worcester,New Braintree,Black,1.82351448235347,0.00171832219079885,*
March-18-2021,Worcester,New Braintree,Hispanic,8.28862321,0.00781048098643653,*
March-18-2021,Worcester,New Braintree,Multi,11.0696693203332,0.0104310980921767,*
March-18-2021,Worcester,New Braintree,NH/PI,0,0,*
March-18-2021,Worcester,New Braintree,White,1022.22479939767,0.96325615934946,261
March-18-2021,Worcester,New Braintree,Other/Unknown,0,0,*
March-18-2021,Worcester,New Braintree,Total,1061.21802541915,1,*
March-18-2021,Worcester,North Brookfield,AI/AN,14.885501905667,0.00321378768002927,*
March-18-2021,Worcester,North Brookfield,Asian,10.8578538134588,0.00234421634140318,*
March-18-2021,Worcester,North Brookfield,Black,13.2768991841997,0.00286648950754743,*
March-18-2021,Worcester,North Brookfield,Hispanic,84.11174991,0.0181597709851859,305
March-18-2021,Worcester,North Brookfield,Multi,63.8767548498387,0.0137910249232851,*
March-18-2021,Worcester,North Brookfield,NH/PI,10.3716390254734,0.00223924231329327,*
March-18-2021,Worcester,North Brookfield,White,4415.85181619008,0.953384726537419,593
March-18-2021,Worcester,North Brookfield,Other/Unknown,0,0,60
March-18-2021,Worcester,North Brookfield,Total,4631.7627011164,1,*
March-18-2021,Worcester,Northborough,AI/AN,18.5622049485221,0.00136853268700209,*
March-18-2021,Worcester,Northborough,Asian,1573.02780707819,0.115974367135792,255
March-18-2021,Worcester,Northborough,Black,108.276968513835,0.00798291857414692,46
March-18-2021,Worcester,Northborough,Hispanic,433.63507601,0.0319705432299716,113
March-18-2021,Worcester,Northborough,Multi,280.766126038906,0.0206999988391887,84
March-18-2021,Worcester,Northborough,NH/PI,1.75889808080872,0.000129677994794666,*
March-18-2021,Worcester,Northborough,White,11050.9878999559,0.814754400498003,3430
March-18-2021,Worcester,Northborough,Other/Unknown,0,0,345
March-18-2021,Worcester,Northborough,Total,13563.5817286795,1,*
March-18-2021,Worcester,Northbridge,AI/AN,24.5136840289466,0.00134538532391939,*
March-18-2021,Worcester,Northbridge,Asian,178.240169223231,0.00978236104873824,*
March-18-2021,Worcester,Northbridge,Black,85.5160573133837,0.00469338057604963,*
March-18-2021,Worcester,Northbridge,Hispanic,610.71149667,0.0335176990858837,96
March-18-2021,Worcester,Northbridge,Multi,197.550781479583,0.010842186014048,34
March-18-2021,Worcester,Northbridge,NH/PI,1.45103658616539,7.96372885116649e-05,*
March-18-2021,Worcester,Northbridge,White,17045.2593379025,0.935495526846743,3008
March-18-2021,Worcester,Northbridge,Other/Unknown,0,0,301
March-18-2021,Worcester,Northbridge,Total,18220.567441254,1,*
March-18-2021,Worcester,Oakham,AI/AN,0,0,*
March-18-2021,Worcester,Oakham,Asian,5.09960915319094,0.00238955465648228,*
March-18-2021,Worcester,Oakham,Black,4.62623669975454,0.00216774366736921,*
March-18-2021,Worcester,Oakham,Hispanic,45.99933115,0.0215541843781842,*
March-18-2021,Worcester,Oakham,Multi,12.2090548604027,0.00572087056410352,*
March-18-2021,Worcester,Oakham,NH/PI,1.81241013298005,0.000849251960811201,*
March-18-2021,Worcester,Oakham,White,2054.9440357176,0.962897536233133,457
March-18-2021,Worcester,Oakham,Other/Unknown,0,0,35
March-18-2021,Worcester,Oakham,Total,2134.12534396605,1,*
March-18-2021,Worcester,Oxford,AI/AN,12.5177843722475,0.000910426969868684,*
March-18-2021,Worcester,Oxford,Asian,137.587552220055,0.0100068362366961,*
March-18-2021,Worcester,Oxford,Black,104.321146982632,0.00758734796160821,*
March-18-2021,Worcester,Oxford,Hispanic,580.77044226,0.0422398292071821,379
March-18-2021,Worcester,Oxford,Multi,129.682997129218,0.00943193256960096,*
March-18-2021,Worcester,Oxford,NH/PI,2.65710764142579,0.000193253245675127,*
March-18-2021,Worcester,Oxford,White,12679.579507469,0.92219444007897,1968
March-18-2021,Worcester,Oxford,Other/Unknown,0,0,280
March-18-2021,Worcester,Oxford,Total,13749.3558369135,1,*
March-18-2021,Worcester,Paxton,AI/AN,8.33525010060554,0.00168281293105236,*
March-18-2021,Worcester,Paxton,Asian,56.4354683868693,0.0113938196005086,*
March-18-2021,Worcester,Paxton,Black,86.2507792091494,0.0174132659265922,*
March-18-2021,Worcester,Paxton,Hispanic,151.6169795,0.0306101209430015,61
March-18-2021,Worcester,Paxton,Multi,34.6758543165378,0.00700074686840152,*
March-18-2021,Worcester,Paxton,NH/PI,2.08982211587718,0.000421916515731404,*
March-18-2021,Worcester,Paxton,White,4586.77226861678,0.926028564501015,1316
March-18-2021,Worcester,Paxton,Other/Unknown,0,0,127
March-18-2021,Worcester,Paxton,Total,4953.16499344524,1,*
March-18-2021,Worcester,Petersham,AI/AN,0.783519565524083,0.000618075749603356,*
March-18-2021,Worcester,Petersham,Asian,4.89059525581764,0.00385792322457733,*
March-18-2021,Worcester,Petersham,Black,3.17807129437113,0.0025070066964409,*
March-18-2021,Worcester,Petersham,Hispanic,11.96424545,0.00943793914067867,*
March-18-2021,Worcester,Petersham,Multi,6.75864546529993,0.00533152590704536,*
March-18-2021,Worcester,Petersham,NH/PI,0,0,*
March-18-2021,Worcester,Petersham,White,1237.23117954355,0.975984037128067,329
March-18-2021,Worcester,Petersham,Other/Unknown,0,0,*
March-18-2021,Worcester,Petersham,Total,1267.67563041731,1,*
March-18-2021,Worcester,Princeton,AI/AN,0.107196874280059,3.3185289545482e-05,*
March-18-2021,Worcester,Princeton,Asian,29.7974147956325,0.00922448386989804,*
March-18-2021,Worcester,Princeton,Black,12.5074622066861,0.00387197628285009,*
March-18-2021,Worcester,Princeton,Hispanic,41.10939409,0.0127263705689015,*
March-18-2021,Worcester,Princeton,Multi,20.241568465489,0.00626624903844705,*
March-18-2021,Worcester,Princeton,NH/PI,0,0,*
March-18-2021,Worcester,Princeton,White,3114.07739759137,0.964035199721625,953
March-18-2021,Worcester,Princeton,Other/Unknown,0,0,70
March-18-2021,Worcester,Princeton,Total,3230.25279418282,1,*
March-18-2021,Worcester,Royalston,AI/AN,0.89004770192449,0.000698712124201635,*
March-18-2021,Worcester,Royalston,Asian,8.28240270056894,0.00650191576462139,*
March-18-2021,Worcester,Royalston,Black,4.40731901164583,0.00345986762507541,*
March-18-2021,Worcester,Royalston,Hispanic,47.35954488,0.0371785558602957,*
March-18-2021,Worcester,Royalston,Multi,10.4387894999512,0.00819473919188144,*
March-18-2021,Worcester,Royalston,NH/PI,0,0,*
March-18-2021,Worcester,Royalston,White,1194.92320545178,0.938047847698249,263
March-18-2021,Worcester,Royalston,Other/Unknown,0,0,38
March-18-2021,Worcester,Royalston,Total,1273.84035727372,1,*
March-18-2021,Worcester,Rutland,AI/AN,5.21064756180299,0.000571580282007682,*
March-18-2021,Worcester,Rutland,Asian,125.030729460422,0.0137152050214438,*
March-18-2021,Worcester,Rutland,Black,78.826222186672,0.00864681669075849,*
March-18-2021,Worcester,Rutland,Hispanic,124.82374119,0.0136924995107415,60
March-18-2021,Worcester,Rutland,Multi,60.0167113579699,0.00658351354534753,*
March-18-2021,Worcester,Rutland,NH/PI,1.15481571709743,0.000126677132816301,*
March-18-2021,Worcester,Rutland,White,8702.19208565907,0.954584117887436,2128
March-18-2021,Worcester,Rutland,Other/Unknown,0,0,230
March-18-2021,Worcester,Rutland,Total,9116.2129377531,1,*
March-18-2021,Worcester,Shrewsbury,AI/AN,20.7302404677424,0.000524861045334185,*
March-18-2021,Worcester,Shrewsbury,Asian,10561.0750654272,0.267391828248126,1015
March-18-2021,Worcester,Shrewsbury,Black,858.531684138156,0.0217368359952432,158
March-18-2021,Worcester,Shrewsbury,Hispanic,1278.16215998,0.0323612998333329,218
March-18-2021,Worcester,Shrewsbury,Multi,652.869491845523,0.0165297534531763,175
March-18-2021,Worcester,Shrewsbury,NH/PI,5.48587892875167,0.000138894874548214,*
March-18-2021,Worcester,Shrewsbury,White,26326.3230931003,0.666546125210236,6958
March-18-2021,Worcester,Shrewsbury,Other/Unknown,0,0,1081
March-18-2021,Worcester,Shrewsbury,Total,39496.6261109037,1,*
March-18-2021,Worcester,Southborough,AI/AN,17.9518123907242,0.00185640654462224,*
March-18-2021,Worcester,Southborough,Asian,968.233321417829,0.10012552690948,193
March-18-2021,Worcester,Southborough,Black,82.0990789755864,0.00848990977626789,55
March-18-2021,Worcester,Southborough,Hispanic,293.86731331,0.0303889764334391,67
March-18-2021,Worcester,Southborough,Multi,170.451780096315,0.0176265099715954,105
March-18-2021,Worcester,Southborough,NH/PI,0,0,*
March-18-2021,Worcester,Southborough,White,8039.09613997564,0.831327242190285,2181
March-18-2021,Worcester,Southborough,Other/Unknown,0,0,237
March-18-2021,Worcester,Southborough,Total,9670.19451785936,1,*
March-18-2021,Worcester,Southbridge,AI/AN,78.8243795601686,0.00470033496200963,*
March-18-2021,Worcester,Southbridge,Asian,276.36808504086,0.0164799593697992,*
March-18-2021,Worcester,Southbridge,Black,231.361291553608,0.0137961830288183,*
March-18-2021,Worcester,Southbridge,Hispanic,5790.46805687,0.345288343606061,1573
March-18-2021,Worcester,Southbridge,Multi,162.020866955432,0.00966138077806774,*
March-18-2021,Worcester,Southbridge,NH/PI,3.22587559333622,0.000192360484396553,*
March-18-2021,Worcester,Southbridge,White,10230.8268784861,0.610069036198491,921
March-18-2021,Worcester,Southbridge,Other/Unknown,0,0,259
March-18-2021,Worcester,Southbridge,Total,16769.9494179171,1,*
March-18-2021,Worcester,Spencer,AI/AN,27.3699145891529,0.00238621846804223,*
March-18-2021,Worcester,Spencer,Asian,75.7114537009514,0.00660082692165706,*
March-18-2021,Worcester,Spencer,Black,48.4906883632378,0.00422761188105044,*
March-18-2021,Worcester,Spencer,Hispanic,379.76368571,0.0331093148786123,511
March-18-2021,Worcester,Spencer,Multi,112.864009201609,0.00983993509577493,*
March-18-2021,Worcester,Spencer,NH/PI,11.8383268197424,0.00103211261386926,*
March-18-2021,Worcester,Spencer,White,10725.4817289943,0.935090334206551,1972
March-18-2021,Worcester,Spencer,Other/Unknown,0,0,200
March-18-2021,Worcester,Spencer,Total,11469.9952899151,1,*
March-18-2021,Worcester,Sterling,AI/AN,15.8610688354425,0.00201817724371174,*
March-18-2021,Worcester,Sterling,Asian,70.3765966751076,0.00895478402957318,*
March-18-2021,Worcester,Sterling,Black,48.4897937113189,0.00616988673561419,*
March-18-2021,Worcester,Sterling,Hispanic,198.34290248,0.0252373365496276,30
March-18-2021,Worcester,Sterling,Multi,55.0972724499794,0.00701062851455886,*
March-18-2021,Worcester,Sterling,NH/PI,5.63072583289409,0.00071645882502783,*
March-18-2021,Worcester,Sterling,White,7430.71735531695,0.945491431034203,2083
March-18-2021,Worcester,Sterling,Other/Unknown,0,0,161
March-18-2021,Worcester,Sterling,Total,7859.10597538577,1,*
March-18-2021,Worcester,Sturbridge,AI/AN,33.1871820369645,0.00314004715644085,*
March-18-2021,Worcester,Sturbridge,Asian,172.272099267315,0.0162997423172572,43
March-18-2021,Worcester,Sturbridge,Black,49.9299617224687,0.0047241864088735,*
March-18-2021,Worcester,Sturbridge,Hispanic,263.79062938,0.0249588836665258,936
March-18-2021,Worcester,Sturbridge,Multi,85.5439851088892,0.00809385222561533,*
March-18-2021,Worcester,Sturbridge,NH/PI,0,0,*
March-18-2021,Worcester,Sturbridge,White,9903.05618257565,0.936990172034953,1287
