Date,ZIP,AI/AN,Asian,Black,Hispanic,Multi,NH/PI,Other,White,Unknown
April-1-2021,2269,*,*,*,*,*,*,*,32,*
April-1-2021,2284,*,*,*,*,*,*,*,*,*
April-1-2021,2293,*,*,*,*,*,*,*,*,*
April-1-2021,2301,*,354,5800,1176,418,*,983,6185,1374
April-1-2021,2302,*,136,2638,535,189,*,530,3561,646
April-1-2021,2303,*,*,61,*,*,*,*,30,*
April-1-2021,2304,*,*,*,*,*,*,*,*,*
April-1-2021,2305,*,*,*,*,*,*,*,*,*
April-1-2021,2322,*,51,240,64,*,*,45,1008,89
April-1-2021,2324,*,86,305,167,106,*,303,6294,1304
April-1-2021,2325,*,*,*,*,*,*,*,*,*
April-1-2021,2327,*,*,*,*,*,*,*,114,*
April-1-2021,2330,*,*,49,35,51,*,125,3110,135
April-1-2021,2331,*,*,*,*,*,*,*,354,*
April-1-2021,2332,*,45,*,62,142,*,129,5634,136
April-1-2021,2333,*,39,95,46,48,*,207,3812,254
April-1-2021,2334,*,*,*,*,*,*,*,90,*
April-1-2021,2337,*,*,*,*,*,*,*,*,*
April-1-2021,2338,*,*,*,*,38,*,59,2208,82
April-1-2021,2339,*,46,34,42,141,*,106,4785,163
April-1-2021,2340,*,*,*,*,*,*,*,*,*
April-1-2021,2341,*,*,38,39,54,*,116,3097,123
April-1-2021,2343,*,124,409,183,94,*,114,2597,204
April-1-2021,2344,*,*,*,*,*,*,*,*,*
April-1-2021,2345,*,*,*,*,*,*,*,248,*
April-1-2021,2346,*,43,96,68,72,*,235,5789,568
April-1-2021,2347,*,34,33,37,32,*,118,2945,159
April-1-2021,2348,*,*,*,*,*,*,*,*,*
April-1-2021,2349,*,*,*,*,*,*,*,*,*
April-1-2021,2350,*,*,*,*,*,*,*,41,*
April-1-2021,2351,*,82,165,113,108,*,203,4543,247
April-1-2021,2355,*,*,*,*,*,*,*,52,*
April-1-2021,2356,*,76,156,62,83,*,184,3907,200
April-1-2021,2357,*,*,*,*,*,*,*,*,*
April-1-2021,2358,*,*,*,*,*,*,*,59,*
April-1-2021,2359,*,40,37,*,123,*,144,5364,228
April-1-2021,2360,*,115,207,218,259,*,846,18830,1187
April-1-2021,2361,*,*,*,*,*,*,*,*,*
April-1-2021,2362,*,*,*,*,*,*,*,130,*
April-1-2021,2364,*,*,35,41,101,*,153,4231,177
April-1-2021,2366,*,*,*,*,*,*,*,74,*
April-1-2021,2367,*,*,*,*,*,*,*,874,35
April-1-2021,2368,*,1475,3795,687,481,*,449,4095,609
April-1-2021,2370,*,89,105,117,114,*,198,4689,226
April-1-2021,2375,*,88,162,83,57,*,113,2852,146
April-1-2021,2379,*,*,71,44,31,*,83,1927,164
April-1-2021,2381,*,*,*,*,*,*,*,53,*
April-1-2021,2382,*,36,118,51,72,*,150,3733,258
April-1-2021,2420,*,1074,81,99,205,*,226,3912,232
April-1-2021,2421,*,1185,98,160,206,*,282,4653,251
April-1-2021,2445,*,973,249,289,236,*,325,5558,365
April-1-2021,2446,*,1484,281,405,363,*,453,7744,759
April-1-2021,2447,*,*,*,*,*,*,*,*,*
April-1-2021,2451,*,431,326,333,151,*,283,4459,221
April-1-2021,2452,*,236,283,186,111,*,208,3210,155
April-1-2021,2453,*,508,383,738,173,*,422,5614,436
April-1-2021,2454,*,*,*,*,*,*,*,115,*
April-1-2021,2455,*,*,*,*,*,*,*,*,*
April-1-2021,2456,*,*,*,*,*,*,*,*,*
April-1-2021,2457,*,35,*,*,*,*,*,48,*
April-1-2021,2458,*,450,128,171,160,*,150,3533,189
April-1-2021,2459,*,811,151,207,315,*,234,6185,368
April-1-2021,2460,*,320,92,121,113,*,98,2772,149
April-1-2021,2461,*,394,82,88,124,*,96,2208,153
April-1-2021,2462,*,79,*,*,*,*,75,516,*
April-1-2021,2464,*,178,48,37,67,*,64,824,51
April-1-2021,2465,*,373,119,139,134,*,131,3673,186
April-1-2021,2466,*,264,70,82,79,*,168,2122,86
April-1-2021,2467,*,679,191,249,271,*,274,5039,330
April-1-2021,2468,*,176,30,37,76,*,42,2030,93
April-1-2021,2471,*,*,*,*,*,*,*,41,*
April-1-2021,2472,*,639,423,536,338,*,617,9656,421
April-1-2021,2474,*,612,205,219,200,*,253,7755,429
April-1-2021,2475,*,*,*,*,*,*,*,*,*
April-1-2021,2476,*,408,136,135,174,*,237,5162,304
April-1-2021,2477,*,*,*,*,*,*,*,*,*
April-1-2021,2478,*,895,198,220,272,*,290,7130,372
April-1-2021,2479,*,*,*,*,*,*,*,*,*
April-1-2021,2481,*,420,72,129,176,*,150,4483,149
April-1-2021,2482,*,269,58,75,129,*,115,3196,118
April-1-2021,2492,*,416,94,136,222,*,263,7628,377
April-1-2021,2493,*,434,47,95,149,*,126,3280,131
April-1-2021,2494,*,291,77,95,123,*,159,3301,170
April-1-2021,2495,*,*,*,*,*,*,*,*,*
April-1-2021,2532,*,41,64,47,43,*,193,3839,356
April-1-2021,2534,*,*,*,*,*,*,*,345,*
April-1-2021,2535,*,*,*,*,*,*,*,568,*
April-1-2021,2536,*,45,138,123,77,*,290,6554,326
April-1-2021,2537,*,*,*,32,*,*,117,2088,162
April-1-2021,2538,*,*,54,*,*,*,43,909,31
April-1-2021,2539,*,*,31,*,*,*,39,1509,40
April-1-2021,2540,*,*,52,62,*,*,226,3303,229
April-1-2021,2541,*,*,*,*,*,*,*,86,*
April-1-2021,2542,*,*,*,*,*,*,*,*,*
April-1-2021,2543,*,*,*,*,*,*,*,292,*
April-1-2021,2552,*,*,*,*,*,*,*,*,*
April-1-2021,2553,*,*,*,*,*,*,*,313,*
April-1-2021,2554,*,56,196,180,34,*,53,3189,79
April-1-2021,2556,*,*,*,*,*,*,42,1482,56
April-1-2021,2557,*,*,113,*,*,*,33,1008,48
April-1-2021,2558,*,*,57,*,*,*,30,550,*
April-1-2021,2559,*,*,*,*,*,*,45,1311,68
April-1-2021,2561,*,*,*,*,*,*,*,172,*
April-1-2021,2562,*,*,*,*,*,*,32,1025,49
April-1-2021,2563,*,36,*,50,*,*,158,3658,272
April-1-2021,2564,*,*,*,*,*,*,*,191,*
April-1-2021,2565,*,*,*,*,*,*,*,*,*
April-1-2021,2568,*,*,87,31,*,*,50,2295,74
April-1-2021,2571,*,*,130,34,31,*,193,2897,132
April-1-2021,2573,*,*,*,*,*,*,*,*,*
April-1-2021,2574,*,*,*,*,*,*,*,309,*
April-1-2021,2575,*,*,*,*,*,*,*,766,*
April-1-2021,2576,*,*,51,*,*,*,43,1011,48
April-1-2021,2584,*,*,53,*,*,*,*,498,*
April-1-2021,2601,*,49,245,256,77,*,415,3370,371
April-1-2021,2630,*,*,*,*,*,*,*,865,43
April-1-2021,2631,*,*,*,44,*,*,250,4028,179
April-1-2021,2632,*,37,67,85,*,*,203,3941,206
April-1-2021,2633,*,*,*,*,*,*,52,1755,51
April-1-2021,2634,*,*,*,*,*,*,*,*,*
April-1-2021,2635,*,*,*,*,*,*,55,1415,72
April-1-2021,2636,*,*,*,*,*,*,*,*,*
April-1-2021,2637,*,*,*,*,*,*,*,239,*
April-1-2021,2638,*,*,*,*,*,*,71,1330,59
April-1-2021,2639,*,*,*,*,*,*,56,849,69
April-1-2021,2641,*,*,*,*,*,*,*,562,*
April-1-2021,2642,*,*,*,*,*,*,60,1781,77
April-1-2021,2643,*,*,*,*,*,*,*,407,*
April-1-2021,2644,*,*,*,*,*,*,40,1105,86
April-1-2021,2645,*,*,64,54,32,*,196,3874,145
April-1-2021,2646,*,*,*,*,*,*,35,858,*
April-1-2021,2647,*,*,*,*,*,*,*,122,*
April-1-2021,2648,*,*,*,46,*,*,106,2400,137
April-1-2021,2649,*,*,90,84,56,*,238,5333,341
April-1-2021,2650,*,*,*,*,*,*,60,442,*
April-1-2021,2651,*,*,*,*,*,*,*,512,*
April-1-2021,2652,*,*,*,*,*,*,*,501,*
April-1-2021,2653,*,*,*,39,*,*,75,2318,226
April-1-2021,2655,*,*,*,*,*,*,44,1307,72
April-1-2021,2657,*,*,47,60,*,*,89,1548,*
April-1-2021,2659,*,*,*,*,*,*,*,455,*
April-1-2021,2660,*,*,*,34,*,*,120,2262,159
April-1-2021,2661,*,*,*,*,*,*,*,108,*
April-1-2021,2662,*,*,*,*,*,*,*,277,*
April-1-2021,2663,*,*,*,*,*,*,*,216,*
April-1-2021,2664,*,30,57,69,42,*,238,3319,275
April-1-2021,2666,*,*,*,*,*,*,*,521,*
April-1-2021,2667,*,*,*,*,*,*,30,1175,32
April-1-2021,2668,*,*,*,*,*,*,45,1227,61
April-1-2021,2669,*,*,*,*,*,*,*,211,*
April-1-2021,2670,*,*,*,*,*,*,*,583,*
April-1-2021,2671,*,*,*,*,*,*,*,419,*
April-1-2021,2672,*,*,*,*,*,*,*,155,*
April-1-2021,2673,*,30,62,84,*,*,208,2540,158
April-1-2021,2675,*,*,*,45,*,*,118,2855,171
April-1-2021,2702,*,*,*,*,*,*,40,1233,48
April-1-2021,2703,*,309,424,360,141,*,630,9180,788
April-1-2021,2712,*,*,*,*,*,*,*,*,*
April-1-2021,2713,*,*,*,*,*,*,*,*,*
April-1-2021,2714,*,*,*,*,*,*,*,*,*
April-1-2021,2715,*,*,*,*,*,*,39,898,37
April-1-2021,2717,*,*,*,*,*,*,54,1307,84
April-1-2021,2718,*,*,94,58,*,*,68,1377,118
April-1-2021,2719,*,*,66,103,31,*,382,4640,353
April-1-2021,2720,*,98,212,161,49,*,398,6582,504
April-1-2021,2721,*,105,142,250,40,*,307,4305,273
April-1-2021,2722,*,*,*,*,*,*,*,45,*
April-1-2021,2723,*,64,94,136,*,*,164,2480,163
April-1-2021,2724,*,58,92,147,*,*,130,2538,208
April-1-2021,2725,*,*,*,*,*,*,59,680,34
April-1-2021,2726,*,39,*,36,*,*,219,4768,269
April-1-2021,2738,*,*,49,*,*,*,101,1826,74
April-1-2021,2739,*,*,*,*,*,*,79,2506,189
April-1-2021,2740,*,68,944,730,179,*,810,5956,1219
April-1-2021,2741,*,*,*,*,*,*,*,*,*
April-1-2021,2742,*,*,*,*,*,*,*,*,*
April-1-2021,2743,*,*,*,59,*,*,137,2731,190
April-1-2021,2744,*,*,113,182,*,*,117,1311,231
April-1-2021,2745,*,34,187,283,54,*,353,4884,585
April-1-2021,2746,*,*,169,252,*,*,197,1347,249
April-1-2021,2747,*,123,90,145,50,*,406,5522,429
April-1-2021,2748,*,47,45,108,40,*,205,4092,307
April-1-2021,2760,*,270,121,138,84,*,294,6560,322
April-1-2021,2761,*,*,*,*,*,*,*,33,*
April-1-2021,2762,*,67,46,47,40,*,71,2577,125
April-1-2021,2763,*,*,*,*,*,*,45,627,*
April-1-2021,2764,*,*,*,*,*,*,31,1045,57
April-1-2021,2766,*,67,105,78,73,*,162,4921,234
April-1-2021,2767,*,89,152,83,50,*,189,4041,208
April-1-2021,2768,*,*,*,*,*,*,*,48,*
April-1-2021,2769,*,48,*,*,*,*,111,2716,191
April-1-2021,2770,*,*,*,*,*,*,41,1578,101
April-1-2021,2771,*,64,57,51,*,*,141,2959,267
April-1-2021,2777,*,*,*,58,*,*,230,4435,276
April-1-2021,2779,*,*,*,*,*,*,62,1607,84
April-1-2021,2780,*,87,758,642,135,*,542,9652,1063
April-1-2021,2790,*,32,*,75,30,*,231,5143,461
April-1-2021,2791,*,*,*,*,*,*,*,116,*
April-8-2021,1001,*,101,69,136,60,*,485,4863,225
April-8-2021,1002,*,485,278,318,95,*,374,6449,446
April-8-2021,1003,*,68,*,30,*,*,*,314,*
April-8-2021,1004,*,*,*,*,*,*,*,129,*
April-8-2021,1005,*,*,*,36,*,*,*,1520,88
April-8-2021,1007,*,98,74,102,*,*,279,5164,276
April-8-2021,1008,*,*,*,*,*,*,*,353,*
April-8-2021,1009,*,*,*,*,*,*,*,271,*
April-8-2021,1010,*,*,*,349,*,*,*,794,33
April-8-2021,1011,*,*,*,*,*,*,*,282,*
April-8-2021,1012,*,*,*,*,*,*,*,257,*
April-8-2021,1013,*,65,132,826,37,*,357,4101,370
April-8-2021,1014,*,*,*,*,*,*,*,*,*
April-8-2021,1020,*,125,181,592,74,*,557,7365,461
April-8-2021,1021,*,*,*,*,*,*,*,34,*
April-8-2021,1022,*,*,*,*,*,*,40,631,47
April-8-2021,1026,*,*,*,*,*,*,*,375,*
April-8-2021,1027,*,118,57,170,57,*,353,6588,457
April-8-2021,1028,*,129,100,133,30,*,707,5441,305
April-8-2021,1029,*,*,*,*,*,*,*,210,*
April-8-2021,1030,*,57,39,72,30,*,220,3423,149
April-8-2021,1031,*,*,*,*,*,*,*,242,*
April-8-2021,1032,*,*,*,*,*,*,*,224,*
April-8-2021,1033,*,32,*,55,*,*,137,1842,114
April-8-2021,1034,*,*,*,*,*,*,33,468,*
April-8-2021,1035,*,99,30,42,30,*,77,1981,131
April-8-2021,1036,*,*,*,*,*,*,159,1714,75
April-8-2021,1037,*,*,*,*,*,*,*,277,42
April-8-2021,1038,*,*,*,*,*,*,44,1093,53
April-8-2021,1039,*,*,*,*,*,*,30,591,33
April-8-2021,1040,*,95,220,2669,66,*,1111,6180,641
April-8-2021,1041,*,*,*,56,*,*,*,*,*
April-8-2021,1050,*,*,*,*,*,*,36,654,34
April-8-2021,1053,*,*,*,*,*,*,88,798,30
April-8-2021,1054,*,*,*,*,*,*,44,765,46
April-8-2021,1056,*,43,66,246,*,*,487,6115,360
April-8-2021,1057,*,*,*,81,*,*,133,2317,166
April-8-2021,1059,*,*,*,*,*,*,*,*,*
April-8-2021,1060,*,150,117,261,40,*,498,5230,496
April-8-2021,1061,*,*,*,*,*,*,*,78,*
April-8-2021,1062,*,90,62,143,39,*,243,4287,240
April-8-2021,1063,*,*,*,*,*,*,*,56,*
April-8-2021,1066,*,*,*,*,*,*,*,158,*
April-8-2021,1068,*,*,*,*,*,*,*,623,*
April-8-2021,1069,*,*,*,75,*,*,135,2233,154
April-8-2021,1070,*,*,*,*,*,*,*,221,*
April-8-2021,1071,*,*,*,*,*,*,*,393,*
April-8-2021,1072,*,*,*,*,*,*,*,568,*
April-8-2021,1073,*,*,*,37,*,*,95,2296,150
April-8-2021,1074,*,*,*,*,*,*,*,123,*
April-8-2021,1075,*,95,76,163,57,*,436,5424,306
April-8-2021,1077,*,*,*,49,*,*,286,2354,145
April-8-2021,1079,*,*,*,*,*,*,*,174,*
April-8-2021,1080,*,*,*,*,*,*,*,461,*
April-8-2021,1081,*,*,*,107,*,*,*,304,*
April-8-2021,1082,*,*,*,109,*,*,137,2416,156
April-8-2021,1083,*,*,*,174,*,*,*,527,*
April-8-2021,1084,*,*,*,*,*,*,*,65,*
April-8-2021,1085,*,177,128,485,100,*,966,9426,748
April-8-2021,1086,*,*,*,*,*,*,*,65,*
April-8-2021,1088,*,*,*,*,*,*,*,177,*
April-8-2021,1089,*,359,179,485,84,*,740,6432,423
April-8-2021,1090,*,*,*,*,*,*,*,30,*
April-8-2021,1092,*,*,*,56,*,*,*,204,*
April-8-2021,1093,*,*,*,*,*,*,*,336,*
April-8-2021,1094,*,*,*,*,*,*,*,101,*
April-8-2021,1095,*,90,99,158,37,*,485,4950,216
April-8-2021,1096,*,*,*,*,*,*,32,982,47
April-8-2021,1097,*,*,*,*,*,*,*,*,*
April-8-2021,1098,*,*,*,*,*,*,*,462,*
April-8-2021,1101,*,*,*,68,*,*,69,86,*
April-8-2021,1102,*,*,*,*,*,*,*,*,*
April-8-2021,1103,*,*,77,209,*,*,92,201,68
April-8-2021,1104,*,61,477,1744,38,*,602,1929,583
April-8-2021,1105,*,*,279,622,*,*,278,435,392
April-8-2021,1106,*,298,64,126,41,*,901,5258,351
April-8-2021,1107,*,*,97,1045,*,*,225,440,249
April-8-2021,1108,*,378,541,1010,58,*,468,2320,432
April-8-2021,1109,*,77,1863,1242,95,*,524,1314,1091
April-8-2021,1111,*,*,*,*,*,*,*,*,*
April-8-2021,1115,*,*,*,*,*,*,*,*,*
April-8-2021,1116,*,*,*,*,*,*,*,*,*
April-8-2021,1118,*,187,378,455,43,*,378,2922,257
April-8-2021,1119,*,56,648,598,51,*,367,1669,321
April-8-2021,1128,*,*,77,82,*,*,76,679,56
April-8-2021,1129,*,52,262,273,30,*,178,1397,145
April-8-2021,1138,*,*,*,*,*,*,*,*,*
April-8-2021,1139,*,*,*,*,*,*,*,*,*
April-8-2021,1144,*,*,*,*,*,*,*,*,*
April-8-2021,1151,*,*,170,382,*,*,136,740,117
April-8-2021,1199,*,*,*,*,*,*,*,*,*
April-8-2021,1201,*,210,601,600,184,*,766,13923,1091
April-8-2021,1202,*,*,*,*,*,*,*,138,*
April-8-2021,1203,*,*,*,*,*,*,*,*,*
April-8-2021,1220,*,*,*,30,*,*,31,2809,79
April-8-2021,1222,*,*,*,*,*,*,*,221,*
April-8-2021,1223,*,*,*,*,*,*,*,702,37
April-8-2021,1224,*,*,*,*,*,*,*,51,*
April-8-2021,1225,*,*,*,*,*,*,*,1213,51
April-8-2021,1226,*,*,*,*,*,*,47,2314,221
April-8-2021,1227,*,*,*,*,*,*,*,40,*
April-8-2021,1229,*,*,*,*,*,*,*,59,*
April-8-2021,1230,*,49,35,282,34,*,185,2880,307
April-8-2021,1235,*,*,*,*,*,*,*,914,50
April-8-2021,1236,*,*,*,*,*,*,*,635,80
April-8-2021,1237,*,*,*,*,*,*,30,1037,54
April-8-2021,1238,*,46,*,113,*,*,64,2215,259
April-8-2021,1240,*,36,*,56,*,*,89,2225,121
April-8-2021,1242,*,*,*,*,*,*,*,183,*
April-8-2021,1243,*,*,*,*,*,*,*,94,*
April-8-2021,1244,*,*,*,*,*,*,*,118,*
April-8-2021,1245,*,*,*,*,*,*,*,353,*
April-8-2021,1247,*,*,38,50,*,*,128,4310,164
April-8-2021,1252,*,*,*,*,*,*,*,*,*
April-8-2021,1253,*,*,*,*,*,*,*,304,*
April-8-2021,1254,*,*,*,*,*,*,*,537,35
April-8-2021,1255,*,*,*,*,*,*,45,229,*
April-8-2021,1256,*,*,*,*,*,*,*,236,*
April-8-2021,1257,*,*,*,50,*,*,*,941,67
April-8-2021,1258,*,*,*,*,*,*,*,300,*
April-8-2021,1259,*,*,*,*,*,*,*,169,*
April-8-2021,1260,*,*,*,*,*,*,*,82,*
April-8-2021,1262,*,*,*,30,*,*,*,755,51
April-8-2021,1263,*,*,*,*,*,*,*,*,*
April-8-2021,1264,*,*,*,*,*,*,*,102,*
April-8-2021,1266,*,*,*,*,*,*,*,578,31
April-8-2021,1267,*,44,*,41,*,*,36,1867,188
April-8-2021,1270,*,*,*,*,*,*,*,291,*
April-8-2021,1301,*,51,65,126,42,*,411,5540,691
April-8-2021,1302,*,*,*,*,*,*,*,71,*
April-8-2021,1330,*,*,*,*,*,*,*,578,55
April-8-2021,1331,*,*,*,78,*,*,131,3386,253
April-8-2021,1337,*,*,*,*,*,*,44,937,70
April-8-2021,1338,*,*,*,*,*,*,*,102,*
April-8-2021,1339,*,*,*,*,*,*,*,468,54
April-8-2021,1340,*,*,*,*,*,*,*,529,61
April-8-2021,1341,*,*,*,*,*,*,35,737,41
April-8-2021,1342,*,*,*,*,*,*,37,539,40
April-8-2021,1343,*,*,*,*,*,*,*,32,*
April-8-2021,1344,*,*,*,*,*,*,*,492,70
April-8-2021,1346,*,*,*,*,*,*,*,137,*
April-8-2021,1347,*,*,*,*,*,*,*,51,*
April-8-2021,1349,*,*,*,*,*,*,*,218,30
April-8-2021,1350,*,*,*,*,*,*,*,*,*
April-8-2021,1351,*,*,*,*,*,*,37,874,59
April-8-2021,1354,*,*,*,*,*,*,*,547,33
April-8-2021,1355,*,*,*,*,*,*,*,342,*
April-8-2021,1360,*,*,*,*,*,*,78,975,99
April-8-2021,1364,*,*,*,*,*,*,68,1987,207
April-8-2021,1366,*,*,*,*,*,*,*,439,*
April-8-2021,1367,*,*,*,*,*,*,*,165,*
April-8-2021,1368,*,*,*,*,*,*,*,400,*
April-8-2021,1370,*,*,*,*,*,*,89,1379,144
April-8-2021,1373,*,31,*,*,*,*,84,1891,173
April-8-2021,1375,*,51,*,*,*,*,52,1081,82
April-8-2021,1376,*,*,*,*,*,*,148,1564,237
April-8-2021,1378,*,*,*,*,*,*,*,213,*
April-8-2021,1379,*,*,*,*,*,*,*,286,*
April-8-2021,1380,*,*,*,*,*,*,*,*,*
April-8-2021,1420,*,294,413,1317,125,*,390,7942,588
April-8-2021,1430,*,*,*,40,*,*,45,1953,93
April-8-2021,1431,*,*,*,*,*,*,*,947,39
April-8-2021,1432,*,105,102,113,60,*,170,2314,91
April-8-2021,1434,*,*,*,*,*,*,*,118,*
April-8-2021,1436,*,*,*,*,*,*,47,818,72
April-8-2021,1438,*,*,*,*,*,*,*,146,*
April-8-2021,1440,*,62,113,256,49,*,214,5668,963
April-8-2021,1441,*,*,*,*,*,*,*,*,*
April-8-2021,1450,*,120,*,69,65,*,159,3944,90
April-8-2021,1451,*,78,*,35,56,*,33,2010,51
April-8-2021,1452,*,*,*,*,*,*,*,1487,92
April-8-2021,1453,*,359,524,1136,139,*,657,10549,888
April-8-2021,1460,*,238,*,68,77,*,91,3437,95
April-8-2021,1462,*,56,47,102,40,*,83,3759,154
April-8-2021,1463,*,53,*,70,37,*,79,3471,192
April-8-2021,1464,*,53,77,80,32,*,60,1845,519
April-8-2021,1467,*,*,*,*,*,*,*,66,*
April-8-2021,1468,*,*,*,*,*,*,32,1374,78
April-8-2021,1469,*,*,*,58,*,*,43,2195,83
April-8-2021,1470,*,*,*,*,*,*,*,*,*
April-8-2021,1471,*,*,*,*,*,*,*,*,*
April-8-2021,1472,*,*,*,*,*,*,*,46,*
April-8-2021,1473,*,*,*,52,*,*,42,2720,111
April-8-2021,1474,*,*,*,*,*,*,*,614,32
April-8-2021,1475,*,*,*,75,*,*,65,2487,169
April-8-2021,1477,*,*,*,*,*,*,*,*,*
April-8-2021,1501,*,163,86,677,48,*,231,5359,230
April-8-2021,1503,*,*,*,30,*,*,*,1228,35
April-8-2021,1504,*,*,30,67,32,*,45,2400,80
April-8-2021,1505,*,78,*,62,*,*,52,1836,85
April-8-2021,1506,*,*,*,359,*,*,*,641,36
April-8-2021,1507,*,*,30,1375,*,*,289,2665,151
April-8-2021,1508,*,*,*,89,*,*,*,89,*
April-8-2021,1509,*,*,*,*,*,*,*,*,*
April-8-2021,1510,*,61,59,444,51,*,140,3841,167
April-8-2021,1515,*,*,*,292,*,*,*,447,*
April-8-2021,1516,*,*,*,118,*,*,50,2413,121
April-8-2021,1517,*,*,*,*,*,*,*,*,*
April-8-2021,1518,*,*,*,362,*,*,*,654,34
April-8-2021,1519,*,104,*,76,41,*,69,2482,83
April-8-2021,1520,*,188,67,189,47,*,166,5929,362
April-8-2021,1521,*,*,*,225,*,*,*,414,*
April-8-2021,1522,*,*,*,*,*,*,38,1261,58
April-8-2021,1523,*,36,44,99,*,*,51,2138,111
April-8-2021,1524,*,30,*,377,*,*,73,1729,102
April-8-2021,1525,*,*,*,*,*,*,*,99,*
April-8-2021,1526,*,*,*,*,*,*,*,97,*
April-8-2021,1527,*,126,66,186,52,*,170,4472,164
April-8-2021,1529,*,*,*,*,*,*,*,683,41
April-8-2021,1531,*,*,*,*,*,*,*,321,*
April-8-2021,1532,*,451,70,213,165,*,200,5339,224
April-8-2021,1534,*,*,*,70,33,*,76,1927,54
April-8-2021,1535,*,*,*,452,*,*,*,911,35
April-8-2021,1536,*,229,40,79,53,*,70,2276,76
April-8-2021,1537,*,*,*,121,*,*,*,579,*
April-8-2021,1538,*,*,*,*,*,*,*,94,*
April-8-2021,1540,*,*,*,606,*,*,91,2700,211
April-8-2021,1541,*,*,*,39,*,*,*,1356,47
April-8-2021,1542,*,*,*,142,*,*,46,593,34
April-8-2021,1543,*,40,38,94,*,*,85,3133,168
April-8-2021,1545,*,2103,246,480,313,*,610,10718,728
April-8-2021,1546,*,*,*,*,*,*,*,*,*
April-8-2021,1550,*,48,41,2419,*,*,173,1492,141
April-8-2021,1560,*,184,*,61,45,*,48,1151,57
April-8-2021,1561,*,*,*,*,*,*,*,95,*
April-8-2021,1562,*,*,34,819,*,*,100,2844,131
April-8-2021,1564,*,*,*,51,*,*,80,3003,89
April-8-2021,1566,*,54,*,970,*,*,56,1360,65
April-8-2021,1568,*,69,*,69,40,*,41,2813,70
April-8-2021,1569,*,39,*,104,44,*,88,4367,186
April-8-2021,1570,*,46,113,1131,*,*,160,3081,249
April-8-2021,1571,*,*,*,1017,*,*,56,1894,185
April-8-2021,1580,*,*,*,*,*,*,*,*,*
April-8-2021,1581,*,937,138,285,245,*,330,5788,340
April-8-2021,1582,*,*,*,*,*,*,*,*,*
April-8-2021,1583,*,58,50,83,*,*,100,2810,288
April-8-2021,1585,*,*,*,293,*,*,102,1076,49
April-8-2021,1586,*,*,*,*,*,*,*,*,*
April-8-2021,1588,*,*,36,91,32,*,58,2902,155
April-8-2021,1590,*,40,*,211,34,*,77,3047,106
April-8-2021,1601,*,*,*,*,*,*,*,52,*
April-8-2021,1602,*,425,566,681,125,*,353,6548,475
April-8-2021,1603,*,791,582,930,103,*,310,2935,351
April-8-2021,1604,*,789,1180,1361,174,*,724,6922,655
April-8-2021,1605,*,424,1024,1353,145,*,485,4386,497
April-8-2021,1606,*,291,558,505,95,*,400,5528,456
April-8-2021,1607,*,173,383,332,32,*,125,1155,107
April-8-2021,1608,*,83,104,242,*,*,74,367,128
April-8-2021,1609,*,233,318,795,77,*,347,4147,352
April-8-2021,1610,*,440,506,1207,84,*,250,1605,339
April-8-2021,1611,*,*,35,88,*,*,*,449,38
April-8-2021,1612,*,*,*,91,*,*,50,1762,93
April-8-2021,1613,*,*,30,30,*,*,*,53,*
April-8-2021,1614,*,*,*,*,*,*,*,*,*
April-8-2021,1615,*,*,*,*,*,*,*,*,*
April-8-2021,1653,*,*,*,*,*,*,*,*,*
April-8-2021,1654,*,*,*,*,*,*,*,*,*
April-8-2021,1655,*,*,*,*,*,*,*,*,*
April-8-2021,1701,*,789,511,871,525,*,577,11310,716
April-8-2021,1702,*,580,623,2540,288,*,913,6628,1499
April-8-2021,1703,*,*,*,*,*,*,*,*,*
April-8-2021,1704,*,*,*,*,*,*,*,*,*
April-8-2021,1705,*,*,*,*,*,*,*,*,*
April-8-2021,1718,*,48,*,*,*,*,*,175,*
April-8-2021,1719,*,255,*,48,65,*,36,1659,51
April-8-2021,1720,*,1234,126,242,358,*,248,6849,226
April-8-2021,1721,*,494,193,426,222,*,268,5823,527
April-8-2021,1730,*,552,92,87,154,*,157,4608,159
April-8-2021,1731,*,*,*,*,*,*,*,89,*
April-8-2021,1740,*,65,*,42,53,*,31,1999,47
April-8-2021,1741,*,165,*,34,79,*,30,1932,51
April-8-2021,1742,*,245,131,170,334,*,163,7360,613
April-8-2021,1745,*,*,*,*,*,*,*,137,*
April-8-2021,1746,*,223,79,144,127,*,142,5493,132
April-8-2021,1747,*,*,*,62,*,*,49,2142,55
April-8-2021,1748,*,547,82,133,225,*,142,5469,278
April-8-2021,1749,*,145,91,446,168,*,186,6810,297
April-8-2021,1752,*,511,384,1433,354,*,625,10498,685
April-8-2021,1754,*,90,60,139,122,*,88,3781,116
April-8-2021,1756,*,37,*,39,*,*,38,2041,64
April-8-2021,1757,*,210,278,828,183,*,422,8426,469
April-8-2021,1760,*,873,297,478,414,*,406,12615,458
April-8-2021,1770,*,95,*,33,53,*,*,1576,41
April-8-2021,1772,*,341,69,126,196,*,117,3219,139
April-8-2021,1773,*,134,35,59,87,*,95,2395,51
April-8-2021,1775,*,87,*,82,74,*,56,2655,58
April-8-2021,1776,*,442,100,161,296,*,222,6573,171
April-8-2021,1778,*,501,67,142,226,*,158,5189,158
April-8-2021,1784,*,*,*,*,*,*,*,31,*
April-8-2021,1801,*,843,562,557,285,*,678,12549,715
